ID	_Class	_Lv	_ADD_MHP	_ADD_MSP	_ADD_ATK	_ADD_DEF	_ADD_ELE	_ADD_LUK	_ADD_ATK_MIN_DAM	_ADD_ATK_MAX_DAM	_ADD_ELE_MIN_DAM	_ADD_ELE_MAX_DAM	_ADD_Speed_X	_ADD_Speed_Y	_ADD_Rope_Speed_X	_ADD_Rope_Speed_Y	_ADD_WATER	_ADD_WIND	_ADD_FIRE	_ADD_EARTH	_ADD_DAMAGE_ABSOLUTE	_ADD_REDUCE_DAMAGE_ABSOLUTE	_ADD_DEF_PENETRATION	_ADD_ELE_PENETRATION	_ADD_JUMP_ATK	_ADD_NORMAL	_ADD_HEAVY	_BASE_CRITICAL_DAMAGE	_BASE_ELE_CRITICAL_DAMAGE	_CLASS_RECV_HP_FACTOR	_CLASS_RECV_SP_FACTOR	_ADD_PHY_HIT_RATE	_ADD_ELE_HIT_RATE	_ADD_PHY_DODGE_RATE	_ADD_ELE_DODGE_RATE	_ADD_BACK_DAM	_ADD_ELE_BACK_DAM	_ADD_ATK_ADD_FACTOR	_ADD_ATK_RATIO_FACTOR	_ADD_ELE_ADD_FACTOR	_ADD_ELE_RATIO_FACTOR	_ADD_AMOR	_ADD_ELE_DAMAGE_ABSOLUTE	_ADD_ELE_REDUCE_DAMAGE_ABSOLUTE	_ADD_WATER_MIN_DAM	_ADD_WATER_MAX_DAM	_ADD_WIND_MIN_DAM	_ADD_WIND_MAX_DAM	_ADD_FIRE_MIN_DAM	_ADD_FIRE_MAX_DAM	_ADD_EARTH_MIN_DAM	_ADD_EARTH_MAX_DAM	_ADD_RES_WATER	_ADD_RES_WIND	_ADD_RES_FIRE	_ADD_RES_EARTH	_RATIO_CRITICAL_DAM	_RATIO_ELE_CRITICAL_DAM
3327	26	166	12861	10000	0	0	0	250	100	130	11	11	170	0	0	0	34	34	34	34	1000	0	100	100	34	102	102	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	102	102	102	102	70	70
3328	26	167	12813	10000	0	0	0	250	100	130	11	11	170	0	0	0	33	33	33	33	1000	0	100	100	33	99	99	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	99	99	99	99	70	70
3329	26	168	12765	10000	0	0	0	250	100	130	11	11	170	0	0	0	32	32	32	32	1000	0	100	100	32	96	96	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	96	96	96	96	70	70
3330	26	169	12717	10000	0	0	0	250	100	130	11	11	170	0	0	0	31	31	31	31	1000	0	100	100	31	93	93	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	93	93	93	93	70	70
3331	26	170	12669	10000	0	0	0	250	100	130	11	11	170	0	0	0	30	30	30	30	1000	0	100	100	30	90	90	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	90	90	90	90	70	70
3332	26	171	12621	10000	0	0	0	250	100	130	11	11	170	0	0	0	29	29	29	29	1000	0	100	100	29	87	87	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	87	87	87	87	70	70
3333	26	172	12573	10000	0	0	0	250	100	130	11	11	170	0	0	0	28	28	28	28	1000	0	100	100	28	84	84	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	84	84	84	84	70	70
3334	26	173	12525	10000	0	0	0	250	100	130	11	11	170	0	0	0	27	27	27	27	1000	0	100	100	27	81	81	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	81	81	81	81	70	70
3335	26	174	12477	10000	0	0	0	250	100	130	11	11	170	0	0	0	26	26	26	26	1000	0	100	100	26	78	78	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	78	78	78	78	70	70
3336	26	175	12429	10000	0	0	0	250	100	130	11	11	170	0	0	0	25	25	25	25	1000	0	100	100	25	75	75	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	75	75	75	75	70	70
3337	26	176	12381	10000	0	0	0	250	100	130	11	11	170	0	0	0	24	24	24	24	1000	0	100	100	24	72	72	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	72	72	72	72	70	70
3338	26	177	12333	10000	0	0	0	250	100	130	11	11	170	0	0	0	23	23	23	23	1000	0	100	100	23	69	69	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	69	69	69	69	70	70
3339	26	178	12288	10000	0	0	0	250	100	130	11	11	170	0	0	0	22	22	22	22	1000	0	100	100	22	66	66	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	66	66	66	66	70	70
3340	26	179	12243	10000	0	0	0	250	100	130	11	11	170	0	0	0	21	21	21	21	1000	0	100	100	21	63	63	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	63	63	63	63	70	70
3341	26	180	12198	10000	0	0	0	250	100	130	11	11	170	0	0	0	20	20	20	20	1000	0	100	100	20	60	60	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	60	60	60	60	70	70
3342	26	181	12153	10000	0	0	0	250	100	130	11	11	170	0	0	0	19	19	19	19	1000	0	100	100	19	57	57	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	57	57	57	57	70	70
3343	26	182	12108	10000	0	0	0	250	100	130	11	11	170	0	0	0	18	18	18	18	1000	0	100	100	18	54	54	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	54	54	54	54	70	70
3344	26	183	12063	10000	0	0	0	250	100	130	11	11	170	0	0	0	17	17	17	17	1000	0	100	100	17	51	51	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	51	51	51	51	70	70
3345	26	184	12018	10000	0	0	0	250	100	130	11	11	170	0	0	0	16	16	16	16	1000	0	100	100	16	48	48	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	48	48	48	48	70	70
3346	26	185	11973	10000	0	0	0	250	100	130	11	11	170	0	0	0	15	15	15	15	1000	0	100	100	15	45	45	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	45	45	45	45	70	70
3347	26	186	11928	10000	0	0	0	250	100	130	11	11	170	0	0	0	14	14	14	14	1000	0	100	100	14	42	42	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	42	42	42	42	70	70
3348	26	187	11883	10000	0	0	0	250	100	130	11	11	170	0	0	0	13	13	13	13	1000	0	100	100	13	39	39	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	39	39	39	39	70	70
3349	26	188	11838	10000	0	0	0	250	100	130	11	11	170	0	0	0	12	12	12	12	1000	0	100	100	12	36	36	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	36	36	36	36	70	70
3350	26	189	11793	10000	0	0	0	250	100	130	11	11	170	0	0	0	11	11	11	11	1000	0	100	100	11	33	33	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	33	33	33	33	70	70
3351	26	190	11748	10000	0	0	0	250	100	130	11	11	170	0	0	0	10	10	10	10	1000	0	100	100	10	30	30	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	30	30	30	30	70	70
3352	26	191	11703	10000	0	0	0	250	100	130	11	11	170	0	0	0	9	9	9	9	1000	0	100	100	9	27	27	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	27	27	27	27	70	70
3353	26	192	11658	10000	0	0	0	250	100	130	11	11	170	0	0	0	8	8	8	8	1000	0	100	100	8	24	24	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	24	24	24	24	70	70
3354	26	193	11613	10000	0	0	0	250	100	130	11	11	170	0	0	0	7	7	7	7	1000	0	100	100	7	21	21	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	21	21	21	21	70	70
3355	26	194	11568	10000	0	0	0	250	100	130	11	11	170	0	0	0	6	6	6	6	1000	0	100	100	6	18	18	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	18	18	18	18	70	70
3356	26	195	11523	10000	0	0	0	250	100	130	11	11	170	0	0	0	5	5	5	5	1000	0	100	100	5	15	15	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	15	15	15	15	70	70
3357	26	196	11481	10000	0	0	0	250	100	130	11	11	170	0	0	0	4	4	4	4	1000	0	100	100	4	12	12	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	12	12	12	12	70	70
3358	26	197	11439	10000	0	0	0	250	100	130	11	11	170	0	0	0	3	3	3	3	1000	0	100	100	3	9	9	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	9	9	9	9	70	70
3359	26	198	11397	10000	0	0	0	250	100	130	11	11	170	0	0	0	2	2	2	2	1000	0	100	100	2	6	6	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	6	6	6	70	70
3360	26	199	11355	10000	0	0	0	250	100	130	11	11	170	0	0	0	1	1	1	1	1000	0	100	100	1	3	3	50	50	3	2	200	200	0	0	20	20	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	3	3	3	70	70
3361	26	200	11313	10000	0	0	0	250	100	130	11	11	170	0	0	0	0	0	0	0	1000	0	100	100	0	0	0	50	150	3	2	200	200	0	0	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	70
3362	27	140	14184	10000	0	0	0	84	0	0	11	11	170	0	0	0	60	60	60	60	650	0	100	100	60	180	180	63	63	3	2	200	200	0	0	85	85	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	180	180	180	180	70	70
3363	27	141	14130	10000	0	0	0	83	0	0	10	10	170	0	0	0	59	59	59	59	650	0	100	100	59	177	177	59	59	3	2	200	200	0	0	85	85	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	177	177	177	177	70	70
3364	27	142	14076	10000	0	0	0	81	0	0	9	9	170	0	0	0	58	58	58	58	650	0	100	100	58	174	174	59	59	3	2	200	200	0	0	85	85	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	174	174	174	174	70	70
3365	27	143	14022	10000	0	0	0	80	0	0	8	8	170	0	0	0	57	57	57	57	650	0	100	100	57	171	171	59	59	3	2	200	200	0	0	85	85	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	171	171	171	171	70	70
3366	27	144	13968	10000	0	0	0	78	0	0	7	7	170	0	0	0	56	56	56	56	650	0	100	100	56	168	168	59	59	3	2	200	200	0	0	85	85	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	168	168	168	168	70	70
3367	27	145	13914	10000	0	0	0	77	0	0	6	6	170	0	0	0	55	55	55	55	650	0	100	100	55	165	165	59	59	3	2	200	200	0	0	85	85	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	165	165	165	165	70	70
3368	27	146	13863	10000	0	0	0	76	0	0	5	5	170	0	0	0	54	54	54	54	650	0	100	100	54	162	162	59	59	3	2	200	200	0	0	85	85	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	162	162	162	162	70	70
3369	27	147	13812	10000	0	0	0	74	0	0	4	4	170	0	0	0	53	53	53	53	650	0	100	100	53	159	159	59	59	3	2	200	200	0	0	85	85	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	159	159	159	159	70	70
3370	27	148	13761	10000	0	0	0	73	0	0	3	3	170	0	0	0	52	52	52	52	650	0	100	100	52	156	156	59	59	3	2	200	200	0	0	85	85	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	156	156	156	156	70	70
3371	27	149	13710	10000	0	0	0	71	0	0	2	2	170	0	0	0	51	51	51	51	650	0	100	100	51	153	153	59	59	3	2	200	200	0	0	85	85	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	153	153	153	153	70	70
3372	27	150	13659	10000	0	0	0	70	0	0	1	1	170	0	0	0	50	50	50	50	650	0	100	100	50	150	150	59	59	3	2	200	200	0	0	85	85	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	150	150	150	150	70	70
3373	27	151	13608	10000	0	0	0	69	0	0	0	0	170	0	0	0	49	49	49	49	650	0	100	100	49	147	147	55	55	3	2	200	200	0	0	85	85	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	147	147	147	147	70	70
3374	27	152	13557	10000	0	0	0	67	0	0	0	0	170	0	0	0	48	48	48	48	650	0	100	100	48	144	144	55	55	3	2	200	200	0	0	85	85	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	144	144	144	144	70	70
3375	27	153	13506	10000	0	0	0	66	0	0	0	0	170	0	0	0	47	47	47	47	650	0	100	100	47	141	141	55	55	3	2	200	200	0	0	85	85	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	141	141	141	141	70	70
3376	27	154	13455	10000	0	0	0	64	0	0	0	0	170	0	0	0	46	46	46	46	650	0	100	100	46	138	138	55	55	3	2	200	200	0	0	85	85	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	138	138	138	138	70	70
3377	27	155	13404	10000	0	0	0	63	0	0	0	0	170	0	0	0	45	45	45	45	650	0	100	100	45	135	135	55	55	3	2	200	200	0	0	85	85	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	135	135	135	135	70	70
3378	27	156	13353	10000	0	0	0	62	0	0	0	0	170	0	0	0	44	44	44	44	650	0	100	100	44	132	132	55	55	3	2	200	200	0	0	85	85	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	132	132	132	132	70	70
3379	27	157	13302	10000	0	0	0	60	0	0	0	0	170	0	0	0	43	43	43	43	650	0	100	100	43	129	129	55	55	3	2	200	200	0	0	85	85	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	129	129	129	129	70	70
3380	27	158	13251	10000	0	0	0	59	0	0	0	0	170	0	0	0	42	42	42	42	650	0	100	100	42	126	126	55	55	3	2	200	200	0	0	85	85	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	126	126	126	126	70	70
3381	27	159	13200	10000	0	0	0	57	0	0	0	0	170	0	0	0	41	41	41	41	650	0	100	100	41	123	123	55	55	3	2	200	200	0	0	85	85	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	123	123	123	123	70	70
3382	27	160	13149	10000	0	0	0	56	0	0	0	0	170	0	0	0	40	40	40	40	650	0	100	100	40	120	120	55	55	3	2	200	200	0	0	85	85	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	120	120	120	120	70	70
3383	27	161	13101	10000	0	0	0	55	0	0	0	0	170	0	0	0	39	39	39	39	650	0	100	100	39	117	117	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	117	117	117	117	70	70
3384	27	162	13053	10000	0	0	0	53	0	0	0	0	170	0	0	0	38	38	38	38	650	0	100	100	38	114	114	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	114	114	114	114	70	70
3385	27	163	13005	10000	0	0	0	52	0	0	0	0	170	0	0	0	37	37	37	37	650	0	100	100	37	111	111	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	111	111	111	111	70	70
3386	27	164	12957	10000	0	0	0	50	0	0	0	0	170	0	0	0	36	36	36	36	650	0	100	100	36	108	108	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	108	108	108	108	70	70
3387	27	165	12909	10000	0	0	0	49	0	0	0	0	170	0	0	0	35	35	35	35	650	0	100	100	35	105	105	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	105	105	105	105	70	70
3388	27	166	12861	10000	0	0	0	48	0	0	0	0	170	0	0	0	34	34	34	34	650	0	100	100	34	102	102	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	102	102	102	102	70	70
3389	27	167	12813	10000	0	0	0	46	0	0	0	0	170	0	0	0	33	33	33	33	650	0	100	100	33	99	99	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	99	99	99	99	70	70
3390	27	168	12765	10000	0	0	0	45	0	0	0	0	170	0	0	0	32	32	32	32	650	0	100	100	32	96	96	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	96	96	96	96	70	70
3391	27	169	12717	10000	0	0	0	43	0	0	0	0	170	0	0	0	31	31	31	31	650	0	100	100	31	93	93	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	93	93	93	93	70	70
3392	27	170	12669	10000	0	0	0	42	0	0	0	0	170	0	0	0	30	30	30	30	650	0	100	100	30	90	90	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	90	90	90	90	70	70
3393	27	171	12621	10000	0	0	0	41	0	0	0	0	170	0	0	0	29	29	29	29	650	0	100	100	29	87	87	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	87	87	87	87	70	70
3394	27	172	12573	10000	0	0	0	39	0	0	0	0	170	0	0	0	28	28	28	28	650	0	100	100	28	84	84	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	84	84	84	84	70	70
3395	27	173	12525	10000	0	0	0	38	0	0	0	0	170	0	0	0	27	27	27	27	650	0	100	100	27	81	81	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	81	81	81	81	70	70
3396	27	174	12477	10000	0	0	0	36	0	0	0	0	170	0	0	0	26	26	26	26	650	0	100	100	26	78	78	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	78	78	78	78	70	70
3397	27	175	12429	10000	0	0	0	35	0	0	0	0	170	0	0	0	25	25	25	25	650	0	100	100	25	75	75	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	75	75	75	75	70	70
3398	27	176	12381	10000	0	0	0	34	0	0	0	0	170	0	0	0	24	24	24	24	650	0	100	100	24	72	72	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	72	72	72	72	70	70
3399	27	177	12333	10000	0	0	0	32	0	0	0	0	170	0	0	0	23	23	23	23	650	0	100	100	23	69	69	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	69	69	69	69	70	70
3400	27	178	12288	10000	0	0	0	31	0	0	0	0	170	0	0	0	22	22	22	22	650	0	100	100	22	66	66	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	66	66	66	66	70	70
3401	27	179	12243	10000	0	0	0	29	0	0	0	0	170	0	0	0	21	21	21	21	650	0	100	100	21	63	63	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	63	63	63	63	70	70
3402	27	180	12198	10000	0	0	0	28	0	0	0	0	170	0	0	0	20	20	20	20	650	0	100	100	20	60	60	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	60	60	60	60	70	70
3403	27	181	12153	10000	0	0	0	27	0	0	0	0	170	0	0	0	19	19	19	19	650	0	100	100	19	57	57	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	57	57	57	57	70	70
3404	27	182	12108	10000	0	0	0	25	0	0	0	0	170	0	0	0	18	18	18	18	650	0	100	100	18	54	54	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	54	54	54	54	70	70
3405	27	183	12063	10000	0	0	0	24	0	0	0	0	170	0	0	0	17	17	17	17	650	0	100	100	17	51	51	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	51	51	51	51	70	70
3406	27	184	12018	10000	0	0	0	22	0	0	0	0	170	0	0	0	16	16	16	16	650	0	100	100	16	48	48	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	48	48	48	48	70	70
3407	27	185	11973	10000	0	0	0	21	0	0	0	0	170	0	0	0	15	15	15	15	650	0	100	100	15	45	45	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	45	45	45	45	70	70
3408	27	186	11928	10000	0	0	0	20	0	0	0	0	170	0	0	0	14	14	14	14	650	0	100	100	14	42	42	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	42	42	42	42	70	70
3409	27	187	11883	10000	0	0	0	18	0	0	0	0	170	0	0	0	13	13	13	13	650	0	100	100	13	39	39	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	39	39	39	39	70	70
3410	27	188	11838	10000	0	0	0	17	0	0	0	0	170	0	0	0	12	12	12	12	650	0	100	100	12	36	36	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	36	36	36	36	70	70
3411	27	189	11793	10000	0	0	0	15	0	0	0	0	170	0	0	0	11	11	11	11	650	0	100	100	11	33	33	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	33	33	33	33	70	70
3412	27	190	11748	10000	0	0	0	14	0	0	0	0	170	0	0	0	10	10	10	10	650	0	100	100	10	30	30	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	30	30	30	30	70	70
3413	27	191	11703	10000	0	0	0	13	0	0	0	0	170	0	0	0	9	9	9	9	650	0	100	100	9	27	27	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	27	27	27	27	70	70
3414	27	192	11658	10000	0	0	0	11	0	0	0	0	170	0	0	0	8	8	8	8	650	0	100	100	8	24	24	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	24	24	24	24	70	70
3415	27	193	11613	10000	0	0	0	10	0	0	0	0	170	0	0	0	7	7	7	7	650	0	100	100	7	21	21	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	21	21	21	21	70	70
3416	27	194	11568	10000	0	0	0	8	0	0	0	0	170	0	0	0	6	6	6	6	650	0	100	100	6	18	18	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	18	18	18	18	70	70
3417	27	195	11523	10000	0	0	0	7	0	0	0	0	170	0	0	0	5	5	5	5	650	0	100	100	5	15	15	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	15	15	15	15	70	70
3418	27	196	11481	10000	0	0	0	6	0	0	0	0	170	0	0	0	4	4	4	4	650	0	100	100	4	12	12	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	12	12	12	12	70	70
3419	27	197	11439	10000	0	0	0	4	0	0	0	0	170	0	0	0	3	3	3	3	650	0	100	100	3	9	9	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	9	9	9	9	70	70
3420	27	198	11397	10000	0	0	0	3	0	0	0	0	170	0	0	0	2	2	2	2	650	0	100	100	2	6	6	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	6	6	6	70	70
3421	27	199	11355	10000	0	0	0	1	0	0	0	0	170	0	0	0	1	1	1	1	650	0	100	100	1	3	3	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	3	3	3	70	70
3422	27	200	11313	10000	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	650	0	100	100	0	0	0	50	50	3	2	200	200	0	0	85	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	70
3423	28	140	12327	10000	0	0	0	63	25	25	25	25	190	0	0	0	250	250	250	250	1000	0	100	100	60	180	180	63	63	3	2	200	200	0	0	20	20	0	0	0	0	0	58	60	0	0	0	0	0	0	0	0	180	180	180	180	70	70
3424	28	141	12273	10000	0	0	0	62	25	25	25	25	190	0	0	0	250	250	250	250	1000	0	100	100	59	177	177	59	59	3	2	200	200	0	0	20	20	0	0	0	0	0	56	59	0	0	0	0	0	0	0	0	177	177	177	177	70	70
3425	28	142	12219	10000	0	0	0	61	25	25	25	25	190	0	0	0	250	250	250	250	1000	0	100	100	58	174	174	59	59	3	2	200	200	0	0	20	20	0	0	0	0	0	54	58	0	0	0	0	0	0	0	0	174	174	174	174	70	70
3426	28	143	12165	10000	0	0	0	60	25	25	25	25	190	0	0	0	250	250	250	250	1000	0	100	100	57	171	171	59	59	3	2	200	200	0	0	20	20	0	0	0	0	0	53	57	0	0	0	0	0	0	0	0	171	171	171	171	70	70
3427	28	144	12114	10000	0	0	0	59	25	25	25	25	190	0	0	0	250	250	250	250	1000	0	100	100	56	168	168	59	59	3	2	200	200	0	0	20	20	0	0	0	0	0	51	56	0	0	0	0	0	0	0	0	168	168	168	168	70	70
3428	28	145	12063	10000	0	0	0	58	25	25	25	25	190	0	0	0	250	250	250	250	1000	0	100	100	55	165	165	59	59	3	2	200	200	0	0	20	20	0	0	0	0	0	50	55	0	0	0	0	0	0	0	0	165	165	165	165	70	70
3429	28	146	12012	10000	0	0	0	57	25	25	25	25	190	0	0	0	250	250	250	250	1000	0	100	100	54	162	162	59	59	3	2	200	200	0	0	20	20	0	0	0	0	0	48	54	0	0	0	0	0	0	0	0	162	162	162	162	70	70
3430	28	147	11961	10000	0	0	0	56	25	25	25	25	190	0	0	0	250	250	250	250	1000	0	100	100	53	159	159	59	59	3	2	200	200	0	0	20	20	0	0	0	0	0	46	53	0	0	0	0	0	0	0	0	159	159	159	159	70	70
3431	28	148	11910	10000	0	0	0	55	25	25	25	25	190	0	0	0	250	250	250	250	1000	0	100	100	52	156	156	59	59	3	2	200	200	0	0	20	20	0	0	0	0	0	45	52	0	0	0	0	0	0	0	0	156	156	156	156	70	70
3432	28	149	11859	10000	0	0	0	54	25	25	25	25	190	0	0	0	250	250	250	250	1000	0	100	100	51	153	153	59	59	3	2	200	200	0	0	20	20	0	0	0	0	0	43	51	0	0	0	0	0	0	0	0	153	153	153	153	70	70
3433	28	150	11808	10000	0	0	0	53	25	25	25	25	190	0	0	0	250	250	250	250	1000	0	100	100	50	150	150	59	59	3	2	200	200	0	0	20	20	0	0	0	0	0	42	50	0	0	0	0	0	0	0	0	150	150	150	150	70	70
